date,decimal_year,Julian_Day,Year,GHIsat,GHIg
2009-08-18,2009.62739726027,230,2009,7.93734884257523,7.45715
2009-08-19,2009.6301369863,231,2009,8.29914632744471,7.54963333333333
2009-08-20,2009.63287671233,232,2009,7.88332395334835,7.50516666666667
2009-08-21,2009.63561643836,233,2009,8.01215503251352,7.24278333333333
2009-08-22,2009.63835616438,234,2009,7.79274549036426,7.3766
2009-08-23,2009.64109589041,235,2009,8.19396949288335,7.40476666666667
2009-08-24,2009.64383561644,236,2009,7.6710041564554,7.14926666666667
2009-08-25,2009.64657534247,237,2009,7.76421693366717,7.07703333333333
2009-08-26,2009.64931506849,238,2009,7.80803077225806,7.13855
2009-08-27,2009.65205479452,239,2009,7.60208350042225,7.23881666666667
2009-08-28,2009.65479452055,240,2009,8.07709159207969,7.38128333333333
2009-08-29,2009.65753424658,241,2009,7.75452561673877,7.23975
2009-08-30,2009.6602739726,242,2009,7.93712178080009,7.15406666666667
2009-08-31,2009.66301369863,243,2009,7.67244192073371,7.13888333333333
2009-09-01,2009.66575342466,244,2009,7.90206142954652,6.97258333333333
2009-09-02,2009.66849315068,245,2009,7.5420344280831,7.00943333333333
2009-09-03,2009.67123287671,246,2009,7.61579198245212,6.95708333333333
2009-09-04,2009.67397260274,247,2009,7.5579233362701,6.36395
2009-09-05,2009.67671232877,248,2009,7.39097453906428,6.99788333333333
2009-09-06,2009.67945205479,249,2009,7.64841584528996,6.62865
2009-09-07,2009.68219178082,250,2009,7.20137858731937,6.49938333333333
2009-09-08,2009.68493150685,251,2009,7.56669786639559,6.65726666666667
2009-09-09,2009.68767123288,252,2009,7.25841298065048,6.73913333333333
2009-09-10,2009.6904109589,253,2009,7.35140357829844,6.7232
2009-09-11,2009.69315068493,254,2009,7.36427236400177,6.821825
2009-09-12,2009.69589041096,255,2009,6.8468137427825,5.65445833333333
2009-09-13,2009.69863013699,256,2009,7.13901251800742,6.04391666666667
2009-09-14,2009.70136986301,257,2009,6.98415789995005,6.25641666666667
2009-09-15,2009.70410958904,258,2009,7.34889829954862,6.55553333333333
2009-09-16,2009.70684931507,259,2009,6.82360495981747,6.44878333333333
2009-09-18,2009.71232876712,261,2009,6.80957909098724,6.2591
2009-09-19,2009.71506849315,262,2009,6.56588633339813,5.20098333333333
2009-09-21,2009.72054794521,264,2009,6.50484237968323,6.20358333333333
2009-09-22,2009.72328767123,265,2009,6.90461801187758,6.01576666666667
2009-09-23,2009.72602739726,266,2009,6.75718532273955,6.22358333333333
2009-09-24,2009.72876712329,267,2009,7.02474704639455,6.33246666666667
2009-09-25,2009.73150684932,268,2009,6.64470250675058,6.06473333333333
2009-09-26,2009.73424657534,269,2009,6.86890336744789,6.08771666666667
2009-09-27,2009.73698630137,270,2009,6.70077106060244,5.93936666666667
2009-09-28,2009.7397260274,271,2009,6.46996186671773,5.97465
2009-09-29,2009.74246575342,272,2009,6.78161751886901,5.26135
2009-09-30,2009.74520547945,273,2009,6.39199921893507,5.91448333333333
2009-10-01,2009.74794520548,274,2009,6.65213783023466,5.69025
2009-10-02,2009.75068493151,275,2009,6.03869158819255,5.59796666666667
2009-10-03,2009.75342465753,276,2009,6.40608632206673,5.53418333333333
2009-10-04,2009.75616438356,277,2009,6.26115752109979,5.588
2009-10-05,2009.75890410959,278,2009,6.31491575459236,5.66271666666667
2009-10-07,2009.76438356164,280,2009,5.7957639710304,5.06711666666667
2009-10-08,2009.76712328767,281,2009,6.27047735081549,5.63863333333333
2009-10-09,2009.7698630137,282,2009,5.82683714410352,5.25271666666667
2009-10-10,2009.77260273973,283,2009,6.02042287483645,5.08814166666667
2009-10-11,2009.77534246575,284,2009,5.80866930111023,5.149375
2009-10-12,2009.77808219178,285,2009,6.17204067883292,5.22085
2009-10-13,2009.78082191781,286,2009,6.10283546192717,5.18565
2009-10-16,2009.78904109589,289,2009,5.23545118050944,4.513075
2009-10-18,2009.79452054795,291,2009,5.30329621412288,4.85551666666667
2009-10-20,2009.8,293,2009,5.26439386461152,4.6456
2009-10-22,2009.80547945205,295,2009,5.64562347743052,4.91976666666667
2009-10-23,2009.80821917808,296,2009,5.26743213046271,4.78576666666667
2009-10-24,2009.81095890411,297,2009,5.44193166341554,4.52755
2009-10-25,2009.81369863014,298,2009,5.11368037979703,4.15865
2009-10-26,2009.81643835616,299,2009,5.56062925829933,4.72693333333333
2009-10-28,2009.82191780822,301,2009,5.39114174394304,4.53178333333333
2009-11-05,2009.84383561644,309,2009,5.07368971955785,4.56643333333333
2009-11-06,2009.84657534247,310,2009,4.83793427285519,4.39830833333333
2009-11-07,2009.84931506849,311,2009,4.83301015373022,4.13328333333333
2009-11-08,2009.85205479452,312,2009,4.70045096958124,4.189575
2009-11-09,2009.85479452055,313,2009,4.91249223092269,3.7663
2009-11-10,2009.85753424658,314,2009,4.70761302798193,3.83713333333333
2009-11-11,2009.8602739726,315,2009,5.01240153258599,4.18695
2009-11-20,2009.88493150685,324,2009,4.71837183184211,3.90335
2009-11-21,2009.88767123288,325,2009,4.52862081930343,3.91508333333333
2009-11-22,2009.8904109589,326,2009,4.43401085427876,3.86998333333333
2009-11-23,2009.89315068493,327,2009,4.69039332669134,3.92203333333333
2009-11-27,2009.90410958904,331,2009,4.38094546782446,3.56019166666667
2009-11-29,2009.9095890411,333,2009,4.2637176267801,3.47396666666667
2009-11-30,2009.91232876712,334,2009,4.29976789537019,3.592525
2009-12-01,2009.91506849315,335,2009,4.15454935577214,3.691775
2009-12-04,2009.92328767123,338,2009,4.32740258395174,3.586875
2009-12-06,2009.92876712329,340,2009,4.35025896911422,3.58066666666667
2009-12-11,2009.94246575342,345,2009,4.31180001836263,3.00655
2009-12-13,2009.94794520548,347,2009,4.3062083061454,3.5878
2009-12-20,2009.96712328767,354,2009,4.28778710482259,3.43268333333333
2009-12-21,2009.9698630137,355,2009,3.99848402483324,3.64383333333333
2009-12-23,2009.97534246575,357,2009,4.02275276174791,3.41531666666667
2009-12-24,2009.97808219178,358,2009,3.83032469650576,3.08383333333333
2009-12-25,2009.98082191781,359,2009,4.17324857038498,3.36921666666667
